time;V(IN_CODEC_BUF);V(IN_JACK_BUF);
0,117338;1,21962;4,25138;
0,117348;1,20658;4,07775;
0,117358;1,19233;3,88802;
0,117368;1,17693;3,68295;
0,117378;1,16043;3,46334;
0,117388;1,1429;3,23007;
0,117398;1,12442;2,98405;
0,117408;1,10505;2,72625;
0,117418;1,08487;2,45769;
0,117428;1,06396;2,17943;
0,117438;1,0424;1,89257;
0,117448;1,02028;1,59825;
0,117458;0,997678;1,29761;
0,117468;0,974695;0,991855;
0,117478;0,951416;0,682184;
0,117488;0,927934;0,369821;
0,117498;0,90434;0,0559987;
0,117508;0,880729;-0,258045;
0,117518;0,857193;-0,57107;
0,117528;0,833826;-0,881841;
0,117538;0,810719;-1,18913;
0,117548;0,787963;-1,49173;
0,117558;0,765649;-1,78844;
0,117568;0,743865;-2,07809;
0,117578;0,722696;-2,35955;
0,117588;0,702225;-2,63168;
0,117598;0,682535;-2,89344;
0,117608;0,663703;-3,14377;
0,117618;0,645802;-3,3817;
0,117628;0,628903;-3,60628;
0,117638;0,613074;-3,81663;
0,117648;0,598377;-4,01192;
0,117658;0,584869;-4,19137;
0,117668;0,572604;-4,35428;
0,117678;0,56163;-4,50001;
0,117688;0,551992;-4,62798;
0,117698;0,543725;-4,73768;
0,117708;0,536865;-4,82869;
0,117718;0,531436;-4,90064;
0,117728;0,527462;-4,95324;
0,117738;0,524957;-4,9863;
0,117748;0,523931;-4,99969;
0,117758;0,524389;-4,99334;
0,117768;0,526328;-4,96728;
0,117778;0,529742;-4,92162;
0,117788;0,534616;-4,85654;
0,117798;0,540931;-4,77229;
0,117808;0,548663;-4,66921;
0,117818;0,557781;-4,54769;
0,117828;0,568248;-4,40824;
0,117838;0,580024;-4,25138;
0,117848;0,593062;-4,07775;
0,117858;0,607311;-3,88802;
0,117868;0,622714;-3,68295;
0,117878;0,639211;-3,46334;
0,117888;0,656736;-3,23007;
0,117898;0,675221;-2,98405;
0,117908;0,694592;-2,72625;
0,117918;0,714773;-2,45769;
0,117928;0,735684;-2,17943;
0,117938;0,757243;-1,89257;
0,117948;0,779365;-1,59825;
0,117958;0,801962;-1,29761;
0,117968;0,824946;-0,991855;
0,117978;0,848224;-0,682184;
0,117988;0,871707;-0,369821;
0,117998;0,8953;-0,0559987;
0,118008;0,918911;0,258045;
0,118018;0,942447;0,57107;
0,118028;0,965815;0,881841;
0,118038;0,988922;1,18913;
0,118048;1,01168;1,49173;
0,118058;1,03399;1,78844;
0,118068;1,05578;2,07809;
0,118078;1,07695;2,35955;
0,118088;1,09742;2,63168;
0,118098;1,11711;2,89344;
0,118108;1,13594;3,14377;
0,118118;1,15384;3,3817;
0,118128;1,17074;3,60628;
0,118138;1,18657;3,81663;
0,118148;1,20126;4,01192;
0,118158;1,21477;4,19137;
0,118168;1,22704;4,35428;
0,118178;1,23801;4,50001;
0,118188;1,24765;4,62798;
0,118198;1,25592;4,73768;
0,118208;1,26278;4,82869;
0,118218;1,26821;4,90064;
0,118228;1,27218;4,95324;
0,118238;1,27469;4,9863;
0,118248;1,27571;4,99969;
0,118258;1,27525;4,99334;
0,118268;1,27331;4,96728;
0,118278;1,2699;4,92162;
0,118288;1,26503;4,85654;
0,118298;1,25871;4,77229;
0,118308;1,25098;4,66921;
0,118318;1,24186;4,54769;
0,118328;1,23139;4,40824;
0,118338;1,21962;4,25138;
0,118348;1,20658;4,07775;
0,118358;1,19233;3,88802;
0,118368;1,17693;3,68295;
0,118378;1,16043;3,46334;
0,118388;1,14291;3,23007;
0,118398;1,12442;2,98405;
0,118408;1,10505;2,72625;
0,118418;1,08487;2,45769;
0,118428;1,06396;2,17943;
0,118438;1,0424;1,89257;
0,118448;1,02028;1,59825;
0,118458;0,99768;1,29761;
0,118468;0,974697;0,991855;
0,118478;0,951418;0,682184;
0,118488;0,927936;0,369821;
0,118498;0,904342;0,0559987;
0,118508;0,880731;-0,258045;
0,118518;0,857195;-0,57107;
0,118528;0,833828;-0,881841;
0,118538;0,810721;-1,18913;
0,118548;0,787965;-1,49173;
0,118558;0,765651;-1,78844;
0,118568;0,743867;-2,07809;
0,118578;0,722697;-2,35955;
0,118588;0,702227;-2,63168;
0,118598;0,682537;-2,89344;
0,118608;0,663705;-3,14377;
0,118618;0,645804;-3,3817;
0,118628;0,628905;-3,60628;
0,118638;0,613076;-3,81663;
0,118648;0,598379;-4,01192;
0,118658;0,584871;-4,19137;
0,118668;0,572606;-4,35428;
0,118678;0,561632;-4,50001;
0,118688;0,551994;-4,62798;
0,118698;0,543727;-4,73768;
0,118708;0,536867;-4,82869;
0,118718;0,531438;-4,90064;
0,118728;0,527464;-4,95324;
0,118738;0,524959;-4,9863;
0,118748;0,523933;-4,99969;
0,118758;0,524391;-4,99334;
0,118768;0,52633;-4,96728;
0,118778;0,529744;-4,92162;
0,118788;0,534618;-4,85654;
0,118798;0,540933;-4,77229;
0,118808;0,548665;-4,66921;
0,118818;0,557783;-4,54769;
0,118828;0,56825;-4,40824;
0,118838;0,580026;-4,25138;
0,118848;0,593064;-4,07775;
0,118858;0,607313;-3,88802;
0,118868;0,622716;-3,68295;
0,118878;0,639213;-3,46334;
0,118888;0,656738;-3,23007;
0,118898;0,675223;-2,98405;
0,118908;0,694594;-2,72625;
0,118918;0,714775;-2,45769;
0,118928;0,735686;-2,17943;
0,118938;0,757245;-1,89257;
0,118948;0,779367;-1,59825;
0,118958;0,801964;-1,29761;
0,118968;0,824948;-0,991855;
0,118978;0,848226;-0,682184;
0,118988;0,871709;-0,369821;
0,118998;0,895302;-0,0559987;
0,119008;0,918913;0,258045;
0,119018;0,942449;0,57107;
0,119028;0,965817;0,881841;
0,119038;0,988924;1,18913;
0,119048;1,01168;1,49173;
0,119058;1,03399;1,78844;
0,119068;1,05578;2,07809;
0,119078;1,07695;2,35955;
0,119088;1,09742;2,63168;
0,119098;1,11711;2,89344;
0,119108;1,13594;3,14377;
0,119118;1,15384;3,3817;
0,119128;1,17074;3,60628;
0,119138;1,18657;3,81663;
0,119148;1,20127;4,01192;
0,119158;1,21477;4,19137;
0,119168;1,22704;4,35428;
0,119178;1,23801;4,50001;
0,119188;1,24765;4,62798;
0,119198;1,25592;4,73768;
0,119208;1,26278;4,82869;
0,119218;1,26821;4,90064;
0,119228;1,27218;4,95324;
0,119238;1,27469;4,9863;
0,119248;1,27571;4,99969;
0,119258;1,27525;4,99334;
0,119268;1,27332;4,96728;
0,119278;1,2699;4,92162;
0,119288;1,26503;4,85654;
0,119298;1,25871;4,77229;
0,119308;1,25098;4,66921;
0,119318;1,24186;4,54769;
0,119328;1,2314;4,40824;
0,119338;1,21962;4,25138;
0,119348;1,20658;4,07775;
0,119358;1,19233;3,88802;
0,119368;1,17693;3,68295;
0,119378;1,16043;3,46334;
0,119388;1,14291;3,23007;
0,119398;1,12442;2,98405;
0,119408;1,10505;2,72625;
0,119418;1,08487;2,45769;
0,119428;1,06396;2,17943;
0,119438;1,0424;1,89257;
0,119448;1,02028;1,59825;
0,119458;0,997682;1,29761;
0,119468;0,974699;0,991855;
0,119478;0,95142;0,682184;
0,119488;0,927938;0,369821;
0,119498;0,904344;0,0559987;
0,119508;0,880733;-0,258045;
0,119518;0,857197;-0,57107;
0,119528;0,83383;-0,881841;
0,119538;0,810723;-1,18913;
0,119548;0,787967;-1,49173;
0,119558;0,765653;-1,78844;
0,119568;0,743869;-2,07809;
0,119578;0,722699;-2,35955;
0,119588;0,702229;-2,63168;
0,119598;0,682539;-2,89344;
0,119608;0,663707;-3,14377;
0,119618;0,645806;-3,3817;
0,119628;0,628907;-3,60628;
0,119638;0,613078;-3,81663;
0,119648;0,598381;-4,01192;
0,119658;0,584873;-4,19137;
0,119668;0,572608;-4,35428;
0,119678;0,561634;-4,50001;
0,119688;0,551995;-4,62798;
0,119698;0,543729;-4,73768;
0,119708;0,536869;-4,82869;
0,119718;0,53144;-4,90064;
0,119728;0,527466;-4,95324;
0,119738;0,524961;-4,9863;
0,119748;0,523935;-4,99969;
0,119758;0,524393;-4,99334;
0,119768;0,526332;-4,96728;
0,119778;0,529746;-4,92162;
0,119788;0,53462;-4,85654;
0,119798;0,540935;-4,77229;
0,119808;0,548667;-4,66921;
0,119818;0,557784;-4,54769;
0,119828;0,568252;-4,40824;
0,119838;0,580028;-4,25138;
0,119848;0,593066;-4,07775;
0,119858;0,607315;-3,88802;
0,119868;0,622718;-3,68295;
0,119878;0,639215;-3,46334;
0,119888;0,65674;-3,23007;
0,119898;0,675225;-2,98405;
0,119908;0,694596;-2,72625;
0,119918;0,714777;-2,45769;
0,119928;0,735688;-2,17943;
0,119938;0,757247;-1,89257;
0,119948;0,779369;-1,59825;
0,119958;0,801966;-1,29761;
0,119968;0,82495;-0,991855;
0,119978;0,848228;-0,682184;
0,119988;0,871711;-0,369821;
0,119998;0,895304;-0,0559987;
0,120008;0,918915;0,258045;
0,120018;0,942451;0,57107;
0,120028;0,965819;0,881841;
0,120038;0,988926;1,18913;
0,120048;1,01168;1,49173;
0,120058;1,034;1,78844;
0,120068;1,05578;2,07809;
0,120078;1,07695;2,35955;
0,120088;1,09742;2,63168;
0,120098;1,11711;2,89344;
0,120108;1,13594;3,14377;
0,120118;1,15384;3,3817;
0,120128;1,17074;3,60628;
0,120138;1,18657;3,81663;
0,120148;1,20127;4,01192;
0,120158;1,21478;4,19137;
0,120168;1,22704;4,35428;
0,120178;1,23801;4,50001;
0,120188;1,24765;4,62798;
0,120198;1,25592;4,73768;
0,120208;1,26278;4,82869;
0,120218;1,26821;4,90064;
0,120228;1,27218;4,95324;
0,120238;1,27469;4,9863;
0,120248;1,27571;4,99969;
0,120258;1,27526;4,99334;
0,120268;1,27332;4,96728;
0,120278;1,2699;4,92162;
0,120288;1,26503;4,85654;
0,120298;1,25871;4,77229;
0,120308;1,25098;4,66921;
0,120318;1,24187;4,54769;
0,120328;1,2314;4,40824;
0,120338;1,21962;4,25138;
0,120348;1,20658;4,07775;
0,120358;1,19234;3,88802;
0,120368;1,17693;3,68295;
0,120378;1,16044;3,46334;
0,120388;1,14291;3,23007;
0,120398;1,12443;2,98405;
0,120408;1,10505;2,72625;
0,120418;1,08487;2,45769;
0,120428;1,06396;2,17943;
0,120438;1,0424;1,89257;
0,120448;1,02028;1,59825;
0,120458;0,997684;1,29761;
0,120468;0,974701;0,991855;
0,120478;0,951422;0,682184;
0,120488;0,92794;0,369821;
0,120498;0,904346;0,0559987;
0,120508;0,880735;-0,258045;
0,120518;0,857199;-0,57107;
0,120528;0,833832;-0,881841;
0,120538;0,810725;-1,18913;
0,120548;0,787969;-1,49173;
0,120558;0,765655;-1,78844;
0,120568;0,74387;-2,07809;
0,120578;0,722701;-2,35955;
0,120588;0,702231;-2,63168;
0,120598;0,682541;-2,89344;
0,120608;0,663708;-3,14377;
0,120618;0,645808;-3,3817;
0,120628;0,628909;-3,60628;
0,120638;0,61308;-3,81663;
0,120648;0,598383;-4,01192;
0,120658;0,584875;-4,19137;
0,120668;0,57261;-4,35428;
0,120678;0,561636;-4,50001;
0,120688;0,551997;-4,62798;
0,120698;0,543731;-4,73768;
0,120708;0,53687;-4,82869;
0,120718;0,531442;-4,90064;
0,120728;0,527468;-4,95324;
0,120738;0,524962;-4,9863;
0,120748;0,523937;-4,99969;
0,120758;0,524395;-4,99334;
0,120768;0,526334;-4,96728;
0,120778;0,529748;-4,92162;
0,120788;0,534622;-4,85654;
0,120798;0,540937;-4,77229;
0,120808;0,548669;-4,66921;
0,120818;0,557786;-4,54769;
0,120828;0,568254;-4,40824;
0,120838;0,58003;-4,25138;
0,120848;0,593068;-4,07775;
0,120858;0,607317;-3,88802;
0,120868;0,62272;-3,68295;
0,120878;0,639217;-3,46334;
0,120888;0,656742;-3,23007;
0,120898;0,675227;-2,98405;
0,120908;0,694598;-2,72625;
0,120918;0,714779;-2,45769;
0,120928;0,73569;-2,17943;
0,120938;0,757249;-1,89257;
0,120948;0,779371;-1,59825;
0,120958;0,801968;-1,29761;
0,120968;0,824951;-0,991855;
0,120978;0,84823;-0,682184;
0,120988;0,871713;-0,369821;
0,120998;0,895306;-0,0559987;
0,121008;0,918917;0,258045;
0,121018;0,942453;0,57107;
0,121028;0,965821;0,881841;
0,121038;0,988928;1,18913;
0,121048;1,01168;1,49173;
0,121058;1,034;1,78844;
0,121068;1,05578;2,07809;
0,121078;1,07695;2,35955;
0,121088;1,09742;2,63168;
0,121098;1,11711;2,89344;
0,121108;1,13594;3,14377;
0,121118;1,15385;3,3817;
0,121128;1,17074;3,60628;
0,121138;1,18657;3,81663;
0,121148;1,20127;4,01192;
0,121158;1,21478;4,19137;
0,121168;1,22704;4,35428;
0,121178;1,23802;4,50001;
0,121188;1,24766;4,62798;
0,121198;1,25592;4,73768;
0,121208;1,26278;4,82869;
0,121218;1,26821;4,90064;
0,121228;1,27219;4,95324;
0,121238;1,27469;4,9863;
0,121248;1,27572;4,99969;
0,121258;1,27526;4,99334;
0,121268;1,27332;4,96728;
0,121278;1,26991;4,92162;
0,121288;1,26503;4,85654;
0,121298;1,25872;4,77229;
0,121308;1,25098;4,66921;
0,121318;1,24187;4,54769;
0,121328;1,2314;4,40824;
0,121338;1,21962;4,25138;
0,121348;1,20659;4,07775;
0,121358;1,19234;3,88802;
0,121368;1,17693;3,68295;
0,121378;1,16044;3,46334;
0,121388;1,14291;3,23007;
0,121398;1,12443;2,98405;
0,121408;1,10506;2,72625;
0,121418;1,08488;2,45769;
0,121428;1,06396;2,17943;
0,121438;1,0424;1,89257;
0,121448;1,02028;1,59825;
0,121458;0,997686;1,29761;
0,121468;0,974703;0,991855;
0,121478;0,951424;0,682184;
0,121488;0,927942;0,369821;
0,121498;0,904348;0,0559987;
0,121508;0,880737;-0,258045;
0,121518;0,857201;-0,57107;
0,121528;0,833834;-0,881841;
0,121538;0,810727;-1,18913;
0,121548;0,787971;-1,49173;
0,121558;0,765657;-1,78844;
0,121568;0,743872;-2,07809;
0,121578;0,722703;-2,35955;
0,121588;0,702233;-2,63168;
0,121598;0,682543;-2,89344;
0,121608;0,66371;-3,14377;
0,121618;0,64581;-3,3817;
0,121628;0,628911;-3,60628;
0,121638;0,613082;-3,81663;
0,121648;0,598385;-4,01192;
0,121658;0,584877;-4,19137;
0,121668;0,572612;-4,35428;
0,121678;0,561638;-4,50001;
0,121688;0,551999;-4,62798;
0,121698;0,543733;-4,73768;
0,121708;0,536872;-4,82869;
0,121718;0,531444;-4,90064;
0,121728;0,527469;-4,95324;
0,121738;0,524964;-4,9863;
0,121748;0,523939;-4,99969;
0,121758;0,524397;-4,99334;
0,121768;0,526336;-4,96728;
0,121778;0,52975;-4,92162;
0,121788;0,534624;-4,85654;
0,121798;0,540939;-4,77229;
0,121808;0,548671;-4,66921;
0,121818;0,557788;-4,54769;
0,121828;0,568256;-4,40824;
0,121838;0,580032;-4,25138;
0,121848;0,59307;-4,07775;
0,121858;0,607319;-3,88802;
0,121868;0,622722;-3,68295;
0,121878;0,639219;-3,46334;
0,121888;0,656744;-3,23007;
0,121898;0,675229;-2,98405;
0,121908;0,6946;-2,72625;
0,121918;0,714781;-2,45769;
0,121928;0,735692;-2,17943;
0,121938;0,757251;-1,89257;
0,121948;0,779373;-1,59825;
0,121958;0,80197;-1,29761;
0,121968;0,824953;-0,991855;
0,121978;0,848232;-0,682184;
0,121988;0,871715;-0,369821;
0,121998;0,895308;-0,0559987;
0,122008;0,918919;0,258045;
0,122018;0,942455;0,57107;
0,122028;0,965823;0,881841;
0,122038;0,98893;1,18913;
0,122048;1,01169;1,49173;
0,122058;1,034;1,78844;
0,122068;1,05578;2,07809;
0,122078;1,07695;2,35955;
0,122088;1,09742;2,63168;
0,122098;1,11711;2,89344;
0,122108;1,13595;3,14377;
0,122118;1,15385;3,3817;
0,122128;1,17075;3,60628;
0,122138;1,18657;3,81663;
0,122148;1,20127;4,01192;
0,122158;1,21478;4,19137;
0,122168;1,22705;4,35428;
0,122178;1,23802;4,50001;
0,122188;1,24766;4,62798;
0,122198;1,25592;4,73768;
0,122208;1,26278;4,82869;
0,122218;1,26821;4,90064;
0,122228;1,27219;4,95324;
0,122238;1,27469;4,9863;
0,122248;1,27572;4,99969;
0,122258;1,27526;4,99334;
0,122268;1,27332;4,96728;
0,122278;1,26991;4,92162;
0,122288;1,26503;4,85654;
0,122298;1,25872;4,77229;
0,122308;1,25099;4,66921;
0,122318;1,24187;4,54769;
0,122328;1,2314;4,40824;
0,122338;1,21963;4,25138;
0,122348;1,20659;4,07775;
0,122358;1,19234;3,88802;
0,122368;1,17694;3,68295;
0,122378;1,16044;3,46334;
0,122388;1,14291;3,23007;
0,122398;1,12443;2,98405;
0,122408;1,10506;2,72625;
0,122418;1,08488;2,45769;
0,122428;1,06397;2,17943;
0,122438;1,04241;1,89257;
0,122448;1,02029;1,59825;
0,122458;0,997688;1,29761;
0,122468;0,974705;0,991855;
0,122478;0,951426;0,682184;
0,122488;0,927944;0,369821;
0,122498;0,90435;0,0559987;
0,122508;0,880739;-0,258045;
0,122518;0,857203;-0,57107;
0,122528;0,833836;-0,881841;
0,122538;0,810728;-1,18913;
0,122548;0,787973;-1,49173;
0,122558;0,765659;-1,78844;
0,122568;0,743874;-2,07809;
0,122578;0,722705;-2,35955;
0,122588;0,702235;-2,63168;
0,122598;0,682545;-2,89344;
0,122608;0,663712;-3,14377;
0,122618;0,645811;-3,3817;
0,122628;0,628913;-3,60628;
0,122638;0,613084;-3,81663;
0,122648;0,598386;-4,01192;
0,122658;0,584879;-4,19137;
0,122668;0,572614;-4,35428;
0,122678;0,56164;-4,50001;
0,122688;0,552001;-4,62798;
0,122698;0,543735;-4,73768;
0,122708;0,536874;-4,82869;
0,122718;0,531446;-4,90064;
0,122728;0,527471;-4,95324;
0,122738;0,524966;-4,9863;
0,122748;0,523941;-4,99969;
0,122758;0,524399;-4,99334;
0,122768;0,526338;-4,96728;
0,122778;0,529752;-4,92162;
0,122788;0,534626;-4,85654;
0,122798;0,540941;-4,77229;
0,122808;0,548673;-4,66921;
0,122818;0,55779;-4,54769;
0,122828;0,568258;-4,40824;
0,122838;0,580034;-4,25138;
0,122848;0,593072;-4,07775;
0,122858;0,607321;-3,88802;
0,122868;0,622724;-3,68295;
0,122878;0,639221;-3,46334;
0,122888;0,656746;-3,23007;
0,122898;0,675231;-2,98405;
0,122908;0,694602;-2,72625;
0,122918;0,714783;-2,45769;
0,122928;0,735694;-2,17943;
0,122938;0,757253;-1,89257;
0,122948;0,779375;-1,59825;
0,122958;0,801972;-1,29761;
0,122968;0,824955;-0,991855;
0,122978;0,848234;-0,682184;
0,122988;0,871717;-0,369821;
0,122998;0,89531;-0,0559987;
0,123008;0,918921;0,258045;
0,123018;0,942457;0,57107;
0,123028;0,965825;0,881841;
0,123038;0,988932;1,18913;
0,123048;1,01169;1,49173;
0,123058;1,034;1,78844;
0,123068;1,05579;2,07809;
0,123078;1,07696;2,35955;
0,123088;1,09743;2,63168;
0,123098;1,11712;2,89344;
0,123108;1,13595;3,14377;
0,123118;1,15385;3,3817;
0,123128;1,17075;3,60628;
0,123138;1,18658;3,81663;
0,123148;1,20127;4,01192;
0,123158;1,21478;4,19137;
0,123168;1,22705;4,35428;
0,123178;1,23802;4,50001;
0,123188;1,24766;4,62798;
0,123198;1,25593;4,73768;
0,123208;1,26279;4,82869;
0,123218;1,26822;4,90064;
0,123228;1,27219;4,95324;
0,123238;1,27469;4,9863;
0,123248;1,27572;4,99969;
0,123258;1,27526;4,99334;
0,123268;1,27332;4,96728;
0,123278;1,26991;4,92162;
0,123288;1,26504;4,85654;
0,123298;1,25872;4,77229;
0,123308;1,25099;4,66921;
0,123318;1,24187;4,54769;
0,123328;1,2314;4,40824;
0,123338;1,21963;4,25138;
0,123348;1,20659;4,07775;
0,123358;1,19234;3,88802;
0,123368;1,17694;3,68295;
0,123378;1,16044;3,46334;
0,123388;1,14292;3,23007;
0,123398;1,12443;2,98405;
0,123408;1,10506;2,72625;
0,123418;1,08488;2,45769;
0,123428;1,06397;2,17943;
0,123438;1,04241;1,89257;
0,123448;1,02029;1,59825;
0,123458;0,99769;1,29761;
0,123468;0,974707;0,991855;
0,123478;0,951428;0,682184;
0,123488;0,927945;0,369821;
0,123498;0,904352;0,0559987;
0,123508;0,880741;-0,258045;
0,123518;0,857205;-0,57107;
0,123528;0,833837;-0,881841;
0,123538;0,81073;-1,18913;
0,123548;0,787975;-1,49173;
0,123558;0,765661;-1,78844;
0,123568;0,743876;-2,07809;
0,123578;0,722707;-2,35955;
0,123588;0,702237;-2,63168;
0,123598;0,682547;-2,89344;
0,123608;0,663714;-3,14377;
0,123618;0,645813;-3,3817;
0,123628;0,628915;-3,60628;
0,123638;0,613086;-3,81663;
0,123648;0,598388;-4,01192;
0,123658;0,58488;-4,19137;
0,123668;0,572616;-4,35428;
0,123678;0,561642;-4,50001;
0,123688;0,552003;-4,62798;
0,123698;0,543737;-4,73768;
0,123708;0,536876;-4,82869;
0,123718;0,531448;-4,90064;
0,123728;0,527473;-4,95324;
0,123738;0,524968;-4,9863;
0,123748;0,523943;-4,99969;
0,123758;0,5244;-4,99334;
0,123768;0,52634;-4,96728;
0,123778;0,529753;-4,92162;
0,123788;0,534627;-4,85654;
0,123798;0,540943;-4,77229;
0,123808;0,548675;-4,66921;
0,123818;0,557792;-4,54769;
0,123828;0,56826;-4,40824;
0,123838;0,580036;-4,25138;
0,123848;0,593074;-4,07775;
0,123858;0,607323;-3,88802;
0,123868;0,622726;-3,68295;
0,123878;0,639223;-3,46334;
0,123888;0,656748;-3,23007;
0,123898;0,675232;-2,98405;
0,123908;0,694604;-2,72625;
0,123918;0,714785;-2,45769;
0,123928;0,735696;-2,17943;
0,123938;0,757255;-1,89257;
0,123948;0,779377;-1,59825;
0,123958;0,801974;-1,29761;
0,123968;0,824957;-0,991855;
0,123978;0,848236;-0,682184;
0,123988;0,871718;-0,369821;
0,123998;0,895312;-0,0559987;
0,124008;0,918923;0,258045;
0,124018;0,942459;0,57107;
0,124028;0,965827;0,881841;
0,124038;0,988934;1,18913;
0,124048;1,01169;1,49173;
0,124058;1,034;1,78844;
0,124068;1,05579;2,07809;
0,124078;1,07696;2,35955;
0,124088;1,09743;2,63168;
0,124098;1,11712;2,89344;
0,124108;1,13595;3,14377;
0,124118;1,15385;3,3817;
0,124128;1,17075;3,60628;
0,124138;1,18658;3,81663;
0,124148;1,20128;4,01192;
0,124158;1,21478;4,19137;
0,124168;1,22705;4,35428;
0,124178;1,23802;4,50001;
0,124188;1,24766;4,62798;
0,124198;1,25593;4,73768;
0,124208;1,26279;4,82869;
0,124218;1,26822;4,90064;
0,124228;1,27219;4,95324;
0,124238;1,2747;4,9863;
0,124248;1,27572;4,99969;
0,124258;1,27526;4,99334;
0,124268;1,27332;4,96728;
0,124278;1,26991;4,92162;
0,124288;1,26504;4,85654;
0,124298;1,25872;4,77229;
0,124308;1,25099;4,66921;
0,124318;1,24187;4,54769;
0,124328;1,23141;4,40824;
0,124338;1,21963;4,25138;
0,124348;1,20659;4,07775;
0,124358;1,19234;3,88802;
0,124368;1,17694;3,68295;
0,124378;1,16044;3,46334;
0,124388;1,14292;3,23007;
0,124398;1,12443;2,98405;
0,124408;1,10506;2,72625;
0,124418;1,08488;2,45769;
0,124428;1,06397;2,17943;
0,124438;1,04241;1,89257;
0,124448;1,02029;1,59825;
0,124458;0,997692;1,29761;
0,124468;0,974709;0,991855;
0,124478;0,95143;0,682184;
0,124488;0,927947;0,369821;
0,124498;0,904354;0,0559987;
0,124508;0,880743;-0,258045;
0,124518;0,857207;-0,57107;
0,124528;0,833839;-0,881841;
0,124538;0,810732;-1,18913;
0,124548;0,787977;-1,49173;
0,124558;0,765663;-1,78844;
0,124568;0,743878;-2,07809;
0,124578;0,722709;-2,35955;
0,124588;0,702239;-2,63168;
0,124598;0,682549;-2,89344;
0,124608;0,663716;-3,14377;
0,124618;0,645815;-3,3817;
0,124628;0,628917;-3,60628;
0,124638;0,613088;-3,81663;
0,124648;0,59839;-4,01192;
0,124658;0,584882;-4,19137;
0,124668;0,572617;-4,35428;
0,124678;0,561644;-4,50001;
0,124688;0,552005;-4,62798;
0,124698;0,543739;-4,73768;
0,124708;0,536878;-4,82869;
0,124718;0,53145;-4,90064;
0,124728;0,527475;-4,95324;
0,124738;0,52497;-4,9863;
0,124748;0,523944;-4,99969;
0,124758;0,524402;-4,99334;
0,124768;0,526342;-4,96728;
0,124778;0,529755;-4,92162;
0,124788;0,534629;-4,85654;
0,124798;0,540945;-4,77229;
0,124808;0,548676;-4,66921;
0,124818;0,557794;-4,54769;
0,124828;0,568261;-4,40824;
0,124838;0,580037;-4,25138;
0,124848;0,593076;-4,07775;
0,124858;0,607324;-3,88802;
0,124868;0,622728;-3,68295;
0,124878;0,639224;-3,46334;
0,124888;0,65675;-3,23007;
0,124898;0,675234;-2,98405;
0,124908;0,694605;-2,72625;
0,124918;0,714786;-2,45769;
0,124928;0,735698;-2,17943;
0,124938;0,757257;-1,89257;
0,124948;0,779379;-1,59825;
0,124958;0,801976;-1,29761;
0,124968;0,824959;-0,991855;
0,124978;0,848238;-0,682184;
0,124988;0,87172;-0,369821;
0,124998;0,895314;-0,0559987;
0,125008;0,918925;0,258045;
0,125018;0,942461;0,57107;
0,125028;0,965828;0,881841;
0,125038;0,988936;1,18913;
0,125048;1,01169;1,49173;
0,125058;1,03401;1,78844;
0,125068;1,05579;2,07809;
0,125078;1,07696;2,35955;
0,125088;1,09743;2,63168;
0,125098;1,11712;2,89344;
0,125108;1,13595;3,14377;
0,125118;1,15385;3,3817;
0,125128;1,17075;3,60628;
0,125138;1,18658;3,81663;
0,125148;1,20128;4,01192;
0,125158;1,21479;4,19137;
0,125168;1,22705;4,35428;
0,125178;1,23802;4,50001;
0,125188;1,24766;4,62798;
0,125198;1,25593;4,73768;
0,125208;1,26279;4,82869;
0,125218;1,26822;4,90064;
0,125228;1,27219;4,95324;
0,125238;1,2747;4,9863;
0,125248;1,27572;4,99969;
0,125258;1,27527;4,99334;
0,125268;1,27333;4,96728;
0,125278;1,26991;4,92162;
0,125288;1,26504;4,85654;
0,125298;1,25872;4,77229;
0,125308;1,25099;4,66921;
0,125318;1,24187;4,54769;
0,125328;1,23141;4,40824;
0,125338;1,21963;4,25138;
0,125348;1,20659;4,07775;
0,125358;1,19234;3,88802;
0,125368;1,17694;3,68295;
0,125378;1,16044;3,46334;
0,125388;1,14292;3,23007;
0,125398;1,12443;2,98405;
0,125408;1,10506;2,72625;
0,125418;1,08488;2,45769;
0,125428;1,06397;2,17943;
0,125438;1,04241;1,89257;
0,125448;1,02029;1,59825;
0,125458;0,997694;1,29761;
0,125468;0,97471;0,991855;
0,125478;0,951432;0,682184;
0,125488;0,927949;0,369821;
0,125498;0,904356;0,0559987;
0,125508;0,880745;-0,258045;
0,125518;0,857209;-0,57107;
0,125528;0,833841;-0,881841;
0,125538;0,810734;-1,18913;
0,125548;0,787978;-1,49173;
0,125558;0,765664;-1,78844;
0,125568;0,74388;-2,07809;
0,125578;0,722711;-2,35955;
0,125588;0,702241;-2,63168;
0,125598;0,682551;-2,89344;
0,125608;0,663718;-3,14377;
0,125618;0,645817;-3,3817;
0,125628;0,628919;-3,60628;
0,125638;0,61309;-3,81663;
0,125648;0,598392;-4,01192;
0,125658;0,584884;-4,19137;
0,125668;0,572619;-4,35428;
0,125678;0,561646;-4,50001;
0,125688;0,552007;-4,62798;
0,125698;0,543741;-4,73768;
0,125708;0,53688;-4,82869;
0,125718;0,531451;-4,90064;
0,125728;0,527477;-4,95324;
0,125738;0,524972;-4,9863;
0,125748;0,523946;-4,99969;
0,125758;0,524404;-4,99334;
0,125768;0,526344;-4,96728;
0,125778;0,529757;-4,92162;
